SYSTEMATIC.name_p1	SYSTEMATIC.name_p2
YCL037C	YGR080W
YCL037C	YGR084C
YCL037C	YGR085C
YCL037C	YGR086C
YCL037C	YGR113W
YCL037C	YGR118W
YCL037C	YGR134W
YCL037C	YGR135W
YCL037C	YGR136W
YCL037C	YGR147C
YCL037C	YGR148C
YCL037C	YGR197C
YCL037C	YGR201C
YCL037C	YGR202C
YCL037C	YGR203W
YCL037C	YGR207C
YCL037C	YGR208W
YCL037C	YGR209C
YCL037C	YGR210C
YCL037C	YGR214W
YCL037C	YGR231C
YCL037C	YGR232W
YCL037C	YGR244C
YCL037C	YGR248W
YCL037C	YGR257C
YCL037C	YGR260W
YCL037C	YGR262C
YCL037C	YGR284C
YCL037C	YGR285C
YCL037C	YJL210W
YCL037C	YJL217W
YCL037C	YJL191W
YCL037C	YJL190C
YCL037C	YJL184W
YCL037C	YJL179W
YCL037C	YJL177W
YCL037C	YJL173C
YCL037C	YJL170C
YCL037C	YJL166W
YCL037C	YJL151C
YCL037C	YJL140W
YCL037C	YJL138C
YCL037C	YJL136C
YCL037C	YJL124C
YCL037C	YJL104W
YCL037C	YJL065C
YCL037C	YJL030W
YCL037C	YJL024C
YCL037C	YJL002C
YCL037C	YJL001W
YCL037C	YJR014W
YCL037C	YJR017C
YCL037C	YJR024C
YCL037C	YJR025C
YCL037C	YJR048W
YCL037C	YJR058C
YCL037C	YJR073C
YCL037C	YJR082C
YCL037C	YJR094W-A
YCL037C	YJR096W
YCL037C	YJR104C
YCL037C	YJR133W
YCL037C	YJR142W
YCL037C	YJR144W
YCL037C	YJR145C
YCL037C	YJR148W
YCL037C	YKL207W
YCL037C	YKL206C
YCL037C	YKL196C
YCL037C	YKL192C
YCL037C	YKL190W
YCL037C	YKL218C
YCL037C	YKL213C
YCL037C	YKL180W
YCL037C	YKL170W
YCL037C	YKL167C
YCL037C	YKL166C
YCL037C	YKL160W
YCL037C	YKL154W
YCL037C	YKL151C
YCL037C	YKL150W
YCL037C	YKL142W
YCL037C	YKL139W
YCL037C	YKL130C
YCL037C	YKL129C
YCL037C	YKL127W
YCL037C	YKL119C
YCL037C	YKL107W
YCL037C	YKL106C-A
YCL037C	YKL099C
YCL037C	YKL081W
YCL037C	YKL056C
YCL037C	YKL054C
YCL037C	YKL053C-A
YCL037C	YKL052C
YCL037C	YKL045W
YCL037C	YKL033W-A
YCL037C	YKL027W
YCL037C	YKL006C-A
YCL037C	YKL006W
YCL037C	YKL001C
YCL037C	YKR006C
YCL037C	YKR020W
YCL037C	YKR038C
YCL037C	YKR042W
YCL037C	YKR046C
YCL037C	YKR048C
YCL037C	YKR055W
YCL037C	YKR057W
YCL037C	YKR059W
YCL037C	YKR062W
YCL037C	YKR066C
YCL037C	YKR070W
YCL037C	YKR083C
YCL037C	YKR088C
YCL037C	YKR094C
YCL037C	YOL133W
YCL037C	YOL154W
YCL037C	YOL140W
YCL037C	YOL139C
YCL037C	YOL121C
YCL037C	YOL120C
YCL037C	YOL111C
YCL037C	YOL110W
YCL037C	YOL096C
YCL037C	YOL093W
YCL037C	YOL072W
YCL037C	YOL065C
YCL037C	YOL064C
YCL037C	YOL052C
YCL037C	YOL041C
YCL037C	YOL040C
YCL037C	YOL039W
YCL037C	YOL038W
YCL037C	YOL032W
YCL037C	YOL026C
YCL037C	YOL012C
YCL037C	YOL006C
YCL037C	YOL005C
YCL037C	YOR001W
YCL037C	YOR002W
YCL037C	YOR021C
YCL037C	YOR045W
YCL037C	YOR051C
YCL037C	YOR085W
YCL037C	YOR089C
YCL037C	YOR094W
YCL037C	YOR096W
YCL037C	YOR099W
YCL037C	YOR103C
YCL037C	YOR109W
YCL037C	YOR110W
YCL037C	YOR122C
YCL037C	YOR126C
YCL037C	YOR130C
YCL037C	YOR142W
YCL037C	YOR148C
YCL037C	YOR159C
YCL037C	YOR163W
YCL037C	YOR167C
YCL037C	YOR179C
YCL037C	YOR185C
YCL037C	YOR201C
YCL037C	YOR202W
YCL037C	YOR210W
YCL037C	YOR215C
YCL037C	YOR220W
YCL037C	YOR224C
YCL037C	YOR226C
YCL037C	YOR229W
YCL037C	YOR232W
YCL037C	YOR234C
YCL037C	YOR236W
YCL037C	YOR238W
YCL037C	YOR241W
YCL037C	YOR243C
YCL037C	YOR251C
YCL037C	YOR273C
YCL037C	YOR276W
YCL037C	YOR285W
YCL037C	YOR295W
YCL037C	YOR298C-A
YCL037C	YOR312C
YCL037C	YOR324C
YCL037C	YOR327C
YCL037C	YOR332W
YCL037C	YOR367W
YCL037C	YOR369C
YCL037C	YOR370C
YCL037C	YOR375C
YCL037C	YOR382W
YCL037C	YOR387C
YCL037C	YIL158W
YCL037C	YIL142W
YCL037C	YIL138C
YCL037C	YIL134W
YCL037C	YIL133C
YCL037C	YIL124W
YCL037C	YIL118W
YCL037C	YIL116W
YCL037C	YIL111W
YCL037C	YIL094C
YCL037C	YIL087C
YCL037C	YIL069C
YCL037C	YIL065C
YCL037C	YIL062C
YCL037C	YIL052C
YCL037C	YIL051C
YCL037C	YIL041W
YCL037C	YIL022W
YCL037C	YIL021W
YCL037C	YIL018W
YCL037C	YIL010W
YCL037C	YIL003W
YCL037C	YIR001C
YCL037C	YIR008C
YCL037C	YIR017C
YCL037C	YIR018W
YCL037C	YIR022W
YCL037C	YIR032C
YCL037C	YIR035C
YCL037C	YIR036C
YCL037C	YIR037W
YCL037C	YML105C
YCL037C	YML101C
YCL037C	YML098W
YCL037C	YML094W
YCL037C	YML079W
YCL037C	YML074C
YCL037C	YML073C
YCL037C	YML125C
YCL037C	YML124C
YCL037C	YML121W
YCL037C	YML058W
YCL037C	YML052W
YCL037C	YML028W
YCL037C	YML026C
YCL037C	YML025C
YCL037C	YML024W
YCL037C	YML007W
YCL037C	YML001W
YCL037C	YMR009W
YCL037C	YMR020W
YCL037C	YMR059W
YCL037C	YMR074C
YCL037C	YMR083W
YCL037C	YMR090W
YCL037C	YMR130W
YCL037C	YMR139W
YCL037C	YMR142C
YCL037C	YMR143W
YCL037C	YMR146C
YCL037C	YMR149W
YCL037C	YMR153W
YCL037C	YMR154C
YCL037C	YMR158W
YCL037C	YMR183C
YCL037C	YMR184W
YCL037C	YMR208W
YCL037C	YMR220W
YCL037C	YMR222C
YCL037C	YMR223W
YCL037C	YMR225C
YCL037C	YMR230W
YCL037C	YMR236W
YCL037C	YMR241W
YCL037C	YMR242C
YCL037C	YMR244C-A
YCL037C	YMR256C
YCL037C	YMR260C
YCL037C	YMR263W
YCL037C	YMR264W
YCL037C	YMR276W
YCL037C	YMR286W
YCL037C	YMR314W
YCL037C	YMR318C
YCL037C	YNL330C
YCL037C	YNL327W
YCL037C	YNL315C
YCL037C	YNL310C
YCL037C	YNL306W
YCL037C	YNL302C
YCL037C	YNL301C
YCL037C	YNL290W
YCL037C	YNL289W
YCL037C	YNL281W
YCL037C	YNL278W
YCL037C	YNL274C
YCL037C	YNL259C
YCL037C	YNL255C
YCL037C	YNL246W
YCL037C	YNL241C
YCL037C	YNL240C
YCL037C	YNL231C
YCL037C	YNL209W
YCL037C	YNL207W
YCL037C	YNL181W
YCL037C	YNL177C
YCL037C	YNL168C
YCL037C	YNL162W
YCL037C	YNL161W
YCL037C	YNL156C
YCL037C	YNL153C
YCL037C	YNL149C
YCL037C	YNL142W
YCL037C	YNL135C
YCL037C	YNL098C
YCL037C	YNL097C
YCL037C	YNL081C
YCL037C	YNL079C
YCL037C	YNL072W
YCL037C	YNL071W
YCL037C	YNL069C
YCL037C	YNL068C
YCL037C	YNL066W
YCL037C	YNL065W
YCL037C	YNL064C
YCL037C	YNL052W
YCL037C	YNL044W
YCL037C	YNL031C
YCL037C	YNL030W
YCL037C	YNL021W
YCL037C	YNL015W
YCL037C	YNL010W
YCL037C	YNL005C
YCL037C	YNL003C
YCL037C	YNL001W
YCL037C	YNR001C
YCL037C	YNR008W
YCL037C	YNR022C
YCL037C	YNR028W
YCL037C	YNR032C-A
YCL037C	YNR037C
YCL037C	YNR046W
YCL037C	YNR049C
YCL037C	YNR051C
YCL037C	YPL252C
YCL037C	YPL250C
YCL037C	YPL249C-A
YCL037C	YPL244C
YCL037C	YPL235W
YCL037C	YPL234C
YCL037C	YPL271W
YCL037C	YPL225W
YCL037C	YPL220W
YCL037C	YPL218W
YCL037C	YPL213W
YCL037C	YPL211W
YCL037C	YPL198W
YCL037C	YPL170W
YCL037C	YPL143W
YCL037C	YPL134C
YCL037C	YPL131W
YCL037C	YPL129W
YCL037C	YPL112C
YCL037C	YPL107W
YCL037C	YPL095C
YCL037C	YPL094C
YCL037C	YPL091W
YCL037C	YPL081W
YCL037C	YPL079W
YCL037C	YPL067C
YCL037C	YPL055C
YCL037C	YPL037C
YCL037C	YPL015C
YCL037C	YPL011C
YCL037C	YPR017C
YCL037C	YPR020W
YCL037C	YPR023C
YCL037C	YPR028W
YCL037C	YPR043W
YCL037C	YPR051W
YCL037C	YPR062W
YCL037C	YPR063C
YCL037C	YPR073C
YCL037C	YPR082C
YCL037C	YPR100W
YCL037C	YPR102C
YCL037C	YPR105C
YCL037C	YPR109W
YCL037C	YPR113W
YCL037C	YPR129W
YCL037C	YPR132W
YCL037C	YPR140W
YCL037C	YPR143W
YCL037C	YPR145W
YCL037C	YPR148C
YCL037C	YPR158W
YCL037C	YPR172W
YCL037C	YPR176C
YCL037C	YPR182W
YCL037C	YPR183W
YCL037C	YPR187W
YCL037C	YPR188C
YCL037C	YPR189W
YCL037C	YPR199C
YCL037C	YHL048W
YCL037C	YHL033C
YCL037C	YHL031C
YCL037C	YHL025W
YCL037C	YHL015W
YCL037C	YHL011C
YCL037C	YHL001W
YCL037C	YHR005C-A
YCL037C	YHR008C
YCL037C	YHR010W
YCL037C	YHR016C
YCL037C	YHR017W
YCL037C	YHR025W
YCL037C	YHR029C
YCL037C	YHR037W
YCL037C	YHR041C
YCL037C	YHR044C
YCL037C	YHR057C
YCL037C	YHR063C
YCL037C	YHR072W-A
YCL037C	YHR076W
YCL037C	YHR083W
YCL037C	YHR107C
YCL037C	YHR117W
YCL037C	YHR123W
YCL037C	YHR141C
YCL037C	YHR143W-A
YCL037C	YHR162W
YCL037C	YHR175W
YCL037C	YHR176W
YCL037C	YHR192W
YCL037C	YHR193C
YCL037C	YHR199C
YCL037C	YHR200W
YCL037C	YHR203C
YCL037C	YEL073C
YCL037C	YEL066W
YCL037C	YEL054C
YCL037C	YEL051W
YCL037C	YEL044W
YCL037C	YEL034W
YCL037C	YEL027W
YCL037C	YEL026W
YCL037C	YEL003W
YCL037C	YER018C
YCL037C	YER019C-A
YCL037C	YER023W
YCL037C	YER029C
YCL037C	YER030W
YCL037C	YER031C
YCL037C	YER042W
YCL037C	YER044C
YCL037C	YER048C
YCL037C	YER055C
YCL037C	YER056C-A
YCL037C	YER057C
YCL037C	YER062C
YCL037C	YER063W
YCL037C	YER067W
YCL037C	YER071C
YCL037C	YER072W
YCL037C	YER074W
YCL037C	YER090W
YCL037C	YER094C
YCL037C	YER096W
YCL037C	YER099C
YCL037C	YER102W
YCL037C	YER104W
YCL037C	YER112W
YCL037C	YER116C
YCL037C	YER117W
YCL037C	YER119C
YCL037C	YER120W
YCL037C	YER126C
YCL037C	YER131W
YCL037C	YER134C
YCL037C	YER141W
YCL037C	YER146W
YCL037C	YER163C
YCL037C	YER178W
YCL037C	YLR361C-A
YCL037C	YDR003W-A
YCL037C	YOR020W-A
YCL037C	YIL002W-A
YCL037C	YHR175W-A
YCL037C	YCL005W-A
YCL035C	YLR295C
YCL035C	YDL010W
YCL035C	YDR513W
YCL035C	YBL064C
YCL035C	YBR014C
YCL035C	YKL217W
YCL035C	YNL229C
YCL034W	YBL007C
YCL034W	YOR181W
YCL033C	YKL103C
YCL033C	YKL069W
YCL033C	YOL082W
YCL033C	YOR232W
YCL032W	YCL010C
YCL032W	YCR073C
YCL032W	YLL024C
YCL032W	YLR026C
YCL032W	YLR078C
YCL032W	YLR181C
YCL032W	YLR206W
YCL032W	YLR229C
YCL032W	YLR248W
YCL032W	YLR315W
YCL032W	YLR362W
YCL032W	YLR423C
YCL032W	YAL005C
YCL032W	YDL148C
YCL032W	YDL090C
YCL032W	YDL077C
YCL032W	YDR103W
YCL032W	YDR180W
YCL032W	YDR229W
YCL032W	YDR252W
YCL032W	YDR259C
YCL032W	YDR356W
YCL032W	YDR420W
YCL032W	YDR439W
YCL032W	YDR468C
YCL032W	YDR505C
YCL032W	YBR043C
YCL032W	YBR057C
YCL032W	YBR059C
YCL032W	YBR126C
YCL032W	YBR185C
YCL032W	YGL212W
YCL032W	YGL157W
YCL032W	YGR014W
YCL032W	YGR094W
YCL032W	YGR150C
YCL032W	YGR238C
YCL032W	YGR249W
YCL032W	YGR270W
YCL032W	YJL207C
YCL032W	YJL179W
YCL032W	YJL029C
YCL032W	YJL019W
YCL032W	YJR021C
YCL032W	YJR082C
YCL032W	YKL172W
YCL032W	YKL138C-A
YCL032W	YKL116C
YCL032W	YKL050C
YCL032W	YKL016C
YCL032W	YKR054C
YCL032W	YKR083C
YCL032W	YOL136C
YCL032W	YOL145C
YCL032W	YOR208W
YCL032W	YOR212W
YCL032W	YOR223W
YCL032W	YOR290C
YCL032W	YOR304C-A
YCL032W	YOR329C
YCL032W	YOR360C
YCL032W	YIR026C
YCL032W	YML104C
YCL032W	YML030W
YCL032W	YMR052W
YCL032W	YMR077C
YCL032W	YMR117C
YCL032W	YMR168C
YCL032W	YNL183C
YCL032W	YNL180C
YCL032W	YNL161W
YCL032W	YNL084C
YCL032W	YNR022C
YCL032W	YNR031C
YCL032W	YPL249C
YCL032W	YPL268W
YCL032W	YPL228W
YCL032W	YPL174C
YCL032W	YPL124W
YCL032W	YPL078C
YCL032W	YPL075W
YCL032W	YPL074W
YCL032W	YPL055C
YCL032W	YPL026C
YCL032W	YPR046W
YCL032W	YPR075C
YCL032W	YHL007C
YCL032W	YHR023W
YCL032W	YHR025W
YCL032W	YHR080C
YCL032W	YHR120W
YCL032W	YHR206W
YCL032W	YEL005C
YCL032W	YER018C
YCL032W	YER075C
YCL032W	YER118C
YCL031C	YCR057C
YCL031C	YLR039C
YCL031C	YLR129W
YCL031C	YLR175W
YCL031C	YLR192C
YCL031C	YLR222C
YCL031C	YLR223C
YCL031C	YLR249W
YCL031C	YLR409C
YCL031C	YLR435W
YCL031C	YDL229W
YCL031C	YDL014W
YCL031C	YDR012W
YCL031C	YDR299W
YCL031C	YDR324C
YCL031C	YBR031W
YCL031C	YGR090W
YCL031C	YGR128C
YCL031C	YGR145W
YCL031C	YJL109C
YCL031C	YKL208W
YCL031C	YKL156W
YCL031C	YKL009W
YCL031C	YKR060W
YCL031C	YOL010W
YCL031C	YOR048C
YCL031C	YIL071C
YCL031C	YMR080C
YCL031C	YMR229C
YCL031C	YNL132W
YCL031C	YPL126W
YCL031C	YPL104W
YCL031C	YPR080W
YCL031C	YPR104C
YCL031C	YPR112C
YCL031C	YPR137W
YCL031C	YHR021C
YCL031C	YHR077C
YCL031C	YHR196W
YCL031C	YER082C
YCL031C	snR10
YCL031C	RDN37-2
YCL031C	RDN18-1
YCL031C	RDN37-1
YCL031C	RDN18-2
YCL031C	snR5
YCL031C	snR17a
YCL031C	snR17b
YCL030C	YLR044C
YCL030C	YLR180W
YCL030C	YDL160C
YCL030C	YDR145W
YCL030C	YDR206W
YCL030C	YDR224C
YCL030C	YDR225W
YCL030C	YDR392W
YCL030C	YBR009C
YCL030C	YGR052W
YCL030C	YML124C
YCL030C	YPR041W
YCL030C	YER161C
YCL029C	YCR065W
YCL029C	YCR077C
YCL029C	YFL037W
YCL029C	YFL003C
YCL029C	YFR019W
YCL029C	YLR025W
YCL029C	YLR031W
YCL029C	YLR039C
YCL029C	YLR045C
YCL029C	YLR085C
YCL029C	YLR200W
YCL029C	YLR206W
YCL029C	YLR210W
YCL029C	YAL035W
YCL029C	YDL148C
YCL029C	YDL072C
YCL029C	YDL064W
YCL029C	YDR075W
YCL029C	YDR123C
YCL029C	YDR174W
YCL029C	YDR200C
YCL029C	YDR289C
YCL029C	YDR393W
YCL029C	YDR466W
YCL029C	YDR510W
YCL029C	YBL072C
YCL029C	YBL027W
YCL029C	YBL007C
YCL029C	YBR231C
YCL029C	YGL245W
YCL029C	YGL216W
YCL029C	YGL173C
YCL029C	YGL086W
YCL029C	YGL031C
YCL029C	YGR078C
YCL029C	YGR089W
YCL029C	YGR092W
YCL029C	YGR188C
YCL029C	YGR238C
YCL029C	YJL148W
YCL029C	YJL030W
YCL029C	YJR021C
YCL029C	YJR053W
YCL029C	YJR059W
YCL029C	YJR066W
YCL029C	YJR075W
YCL029C	YJR076C
YCL029C	YKL073W
YCL029C	YKR035W-A
YCL029C	YKR054C
YCL029C	YKR083C
YCL029C	YOL069W
YCL029C	YOL012C
YCL029C	YOR026W
YCL029C	YOR058C
YCL029C	YOR073W
YCL029C	YOR156C
YCL029C	YOR191W
YCL029C	YOR265W
YCL029C	YOR304C-A
YCL029C	YOR329C
YCL029C	YOR344C
YCL029C	YOR349W
YCL029C	YIL128W
YCL029C	YIL090W
YCL029C	YIR009W
YCL029C	YML094W
YCL029C	YML085C
YCL029C	YML124C
YCL029C	YML007W
YCL029C	YML001W
YCL029C	YMR019W
YCL029C	YMR054W
YCL029C	YMR055C
YCL029C	YMR134W
YCL029C	YMR138W
YCL029C	YMR198W
YCL029C	YMR294W
YCL029C	YNL153C
YCL029C	YNL107W
YCL029C	YNL106C
YCL029C	YNL091W
YCL029C	YNL078W
YCL029C	YPL241C
YCL029C	YPL232W
YCL029C	YPL269W
YCL029C	YPL155C
YCL029C	YPL124W
YCL029C	YPR018W
YCL029C	YPR046W
YCL029C	YPR141C
YCL029C	YPR199C
YCL029C	YHR017W
YCL029C	YHR080C
YCL029C	YHR120W
YCL029C	YHR129C
YCL029C	YHR134W
YCL029C	YEL061C
YCL029C	YEL003W
YCL029C	YER007W
YCL029C	YER016W
YCL029C	YER045C
YCL029C	YER096W
YCL029C	YER118C
YCL029C	YER120W
YCL029C	YER177W
YCL028W	YCR060W
YCL028W	YCR081W
YCL028W	YLR071C
YCL028W	YDL140C
YCL028W	YDL005C
YCL028W	YDR308C
YCL028W	YDR443C
YCL028W	YBL093C
YCL028W	YBR193C
YCL028W	YBR253W
YCL028W	YGL151W
YCL028W	YGL127C
YCL028W	YGL025C
YCL028W	YGR104C
YCL028W	YJR032W
YCL028W	YKL117W
YCL028W	YOL135C
YCL028W	YOL051W
YCL028W	YOR027W
YCL028W	YOR174W
YCL028W	YMR112C
YCL028W	YNL236W
YCL028W	YNL064C
YCL028W	YNL025C
YCL028W	YNL007C
YCL028W	YNR010W
YCL028W	YPL129W
YCL028W	YPR070W
YCL028W	YPR168W
YCL028W	YHR041C
YCL028W	YHR058C
YCL028W	YER022W
YCL028W	YER112W
YCL027W	YCR009C
YCL027W	YLL024C
YCL027W	YLL021W
YCL027W	YLR117C
YCL027W	YLR291C
YCL027W	YAL031C
YCL027W	YAL017W
YCL027W	YAL005C
YCL027W	YDR002W
YCL027W	YDR103W
YCL027W	YDR164C
YCL027W	YBL105C
YCL027W	YBR118W
YCL027W	YBR200W
YCL027W	YGR070W
YCL027W	YKL105C
YCL027W	YKL092C
YCL027W	YKR023W
YCL027W	YKR101W
YCL027W	YOR017W
YCL027W	YIL159W
YCL027W	YMR140W
YCL027W	YMR232W
YCL027W	YNL291C
YCL027W	YNL279W
YCL027W	YNL271C
YCL027W	YNL267W
YCL027W	YNL075W
YCL027W	YNL058C
YCL027W	YNL054W
YCL027W	YPL038W
YCL027W	YPR008W
YCL027W	YPR023C
YCL027W	YER032W
YCL027W	YER118C
YCL027W	YER149C
YCL026C-B	YGR234W
YCL026C-A	YCL026C-B
YCL026C-A	YNL016W
YCL025C	YCL027W
YCL025C	YCR011C
YCL025C	YCR017C
YCL025C	YCR034W
YCL025C	YCR044C
YCL025C	YFL041W
YCL025C	YFL025C
YCL025C	YLL014W
YCL025C	YLR070C
YCL025C	YLR343W
YCL025C	YLR372W
YCL025C	YLR432W
YCL025C	YAL018C
YCL025C	YAL007C
YCL025C	YAL044C
YCL025C	YAR031W
YCL025C	YDL212W
YCL025C	YDL193W
YCL025C	YDL232W
YCL025C	YDR276C
YCL025C	YDR297W
YCL025C	YDR508C
YCL025C	YDR529C
YCL025C	YBL045C
YCL025C	YBR036C
YCL025C	YBR106W
YCL025C	YBR149W
YCL025C	YBR159W
YCL025C	YGL248W
YCL025C	YGR060W
YCL025C	YGR284C
YCL025C	YJL155C
YCL025C	YJL117W
YCL025C	YJL101C
YCL025C	YJL045W
YCL025C	YJR095W
YCL025C	YJR105W
YCL025C	YJR117W
YCL025C	YJR139C
YCL025C	YKL065C
YCL025C	YKL008C
YCL025C	YKR039W
YCL025C	YOL096C
YCL025C	YOL064C
YCL025C	YOR016C
YCL025C	YOR040W
YCL025C	YOR142W
YCL025C	YOR198C
YCL025C	YOR360C
YCL025C	YIL039W
YCL025C	YIL027C
YCL025C	YIL016W
YCL025C	YML082W
YCL025C	YML125C
YCL025C	YML048W
YCL025C	YML038C
YCL025C	YML008C
YCL025C	YMR015C
YCL025C	YMR169C
YCL025C	YNL104C
YCL025C	YPL234C
YCL025C	YPL265W
YCL025C	YPL227C
YCL025C	YPL076W
YCL025C	YPR020W
YCL025C	YPR198W
YCL025C	YHL003C
YCL025C	YHR026W
YCL025C	YHR133C
YCL025C	YHR183W
YCL025C	YER026C
YCL025C	YER086W
YCL024W	YCL035C
YCL024W	YCR002C
YCL024W	YFL010C
YCL024W	YFR028C
YCL024W	YLR055C
YCL024W	YLR060W
YCL024W	YLR314C
YCL024W	YLR319C
YCL024W	YAL034W-A
YCL024W	YDL225W
YCL024W	YDL006W
YCL024W	YDR023W
YCL024W	YDR098C
YCL024W	YDR162C
YCL024W	YDR382W
YCL024W	YDR507C
YCL024W	YBL011W
YCL024W	YBR126C
YCL024W	YBR267W
YCL024W	YGL245W
YCL024W	YGR021W
YCL024W	YGR231C
YCL024W	YJL187C
YCL024W	YJR062C
YCL024W	YJR076C
YCL024W	YJR092W
YCL024W	YJR097W
YCL024W	YJR112W
YCL024W	YKL181W
YCL024W	YKL091C
YCL024W	YKR048C
YCL024W	YKR071C
YCL024W	YOR141C
YCL024W	YML096W
YCL024W	YML062C
YCL024W	YMR140W
YCL024W	YNL272C
YCL024W	YNL206C
YCL024W	YNL166C
YCL024W	YNL113W
YCL024W	YNL106C
YCL024W	YNL099C
YCL024W	YNL027W
YCL024W	YPL093W
YCL024W	YPL031C
YCL024W	YPR013C
YCL024W	YHR107C
YCL024W	YEL037C
YCL024W	YER064C
YCL021W-A	YFR025C
YCL021W-A	YGL133W
YCL021W-A	YKR101W
YCL021W-A	YPL094C
YCL021W-A	YPR179C
YCL020W	YFL002W-A
YCL020W	YDR261W-A
YCL020W	YDR510W
YCL019W	YDR261W-A
YCL019W	YDR261W-B
YCL018W	YDR160W
YCL018W	YGL009C
YCL018W	YJR007W
YCL018W	YKR039W
YCL017C	YKR064W
YCL017C	YOR251C
YCL017C	YPL135W
YCL017C	YHR111W
YCL017C	YER048W-A
YCL016C	YCL008C
YCL016C	YCR018C
YCL016C	YCR066W
YCL016C	YCR077C
YCL016C	YCR086W
YCL016C	YFL023W
YCL016C	YFL008W
YCL016C	YFR036W
YCL016C	YLR027C
YCL016C	YLR102C
YCL016C	YLR182W
YCL016C	YLR200W
YCL016C	YLR210W
YCL016C	YLR240W
YCL016C	YLR262C
YCL016C	YLR288C
YCL016C	YLR357W
YCL016C	YLR396C
YCL016C	YLR399C
YCL016C	YLR410W
YCL016C	YLR417W
YCL016C	YAL040C
YCL016C	YAL024C
YCL016C	YAL021C
YCL016C	YAR002W
YCL016C	YDL116W
YCL016C	YDL101C
YCL016C	YDL040C
YCL016C	YDL020C
YCL016C	YDL013W
YCL016C	YDL008W
YCL016C	YDR004W
YCL016C	YDR014W
YCL016C	YDR076W
YCL016C	YDR092W
YCL016C	YDR123C
YCL016C	YDR137W
YCL016C	YDR146C
YCL016C	YDR156W
YCL016C	YDR159W
YCL016C	YDR162C
YCL016C	YDR174W
YCL016C	YDR207C
YCL016C	YDR217C
YCL016C	YDR225W
YCL016C	YDR335W
YCL016C	YDR359C
YCL016C	YDR363W-A
YCL016C	YDR369C
YCL016C	YDR392W
YCL016C	YDR439W
YCL016C	YDR495C
YCL016C	YDR532C
YCL016C	YBL016W
YCL016C	YBL008W
YCL016C	YBR009C
YCL016C	YBR010W
YCL016C	YBR033W
YCL016C	YBR058C
YCL016C	YBR073W
YCL016C	YBR082C
YCL016C	YBR088C
YCL016C	YBR095C
YCL016C	YBR195C
YCL016C	YBR231C
YCL016C	YGL244W
YCL016C	YGL216W
YCL016C	YGL173C
YCL016C	YGL168W
YCL016C	YGL167C
YCL016C	YGL163C
YCL016C	YGL127C
YCL016C	YGL115W
YCL016C	YGL095C
YCL016C	YGL086W
YCL016C	YGL066W
YCL016C	YGL058W
YCL016C	YGL029W
YCL016C	YGL020C
YCL016C	YGL003C
YCL016C	YGR078C
YCL016C	YGR092W
YCL016C	YGR130C
YCL016C	YGR180C
YCL016C	YGR184C
YCL016C	YGR188C
YCL016C	YGR199W
YCL016C	YGR229C
YCL016C	YJL179W
YCL016C	YJL164C
YCL016C	YJL160C
YCL016C	YJL148W
YCL016C	YJL124C
YCL016C	YJL115W
YCL016C	YJL092W
YCL016C	YJL074C
YCL016C	YJL047C
YCL016C	YJL046W
YCL016C	YJL030W
YCL016C	YJL013C
YCL016C	YJL006C
YCL016C	YJR043C
YCL016C	YJR055W
YCL016C	YJR102C
YCL016C	YJR104C
YCL016C	YJR145C
YCL016C	YKL139W
YCL016C	YKL113C
YCL016C	YKL101W
YCL016C	YKL069W
YCL016C	YKL056C
YCL016C	YKL048C
YCL016C	YKR082W
YCL016C	YOL076W
YCL016C	YOL012C
YCL016C	YOL004W
YCL016C	YOR001W
YCL016C	YOR014W
YCL016C	YOR026W
YCL016C	YOR058C
YCL016C	YOR073W
YCL016C	YOR080W
YCL016C	YOR141C
YCL016C	YOR189W
YCL016C	YOR195W
YCL016C	YOR198C
YCL016C	YOR209C
YCL016C	YOR304W
YCL016C	YOR349W
YCL016C	YOR368W
YCL016C	YIL015W
YCL016C	YIL008W
YCL016C	YML094W
YCL016C	YML111W
YCL016C	YML061C
YCL016C	YML032C
YCL016C	YML028W
YCL016C	YMR038C
YCL016C	YMR048W
YCL016C	YMR060C
YCL016C	YMR077C
YCL016C	YMR078C
YCL016C	YMR116C
YCL016C	YMR179W
YCL016C	YMR190C
YCL016C	YMR198W
YCL016C	YMR223W
YCL016C	YMR224C
YCL016C	YMR231W
YCL016C	YNL312W
YCL016C	YNL307C
YCL016C	YNL298W
YCL016C	YNL297C
YCL016C	YNL273W
YCL016C	YNL271C
YCL016C	YNL250W
YCL016C	YNL225C
YCL016C	YNL206C
YCL016C	YNL199C
YCL016C	YNL153C
YCL016C	YNL147W
YCL016C	YNL107W
YCL016C	YNL084C
YCL016C	YNL054W
YCL016C	YNL023C
YCL016C	YNR010W
YCL016C	YNR019W
YCL016C	YNR051C
YCL016C	YNR052C
YCL016C	YPL253C
YCL016C	YPL241C
YCL016C	YPL226W
YCL016C	YPL194W
YCL016C	YPL165C
YCL016C	YPL084W
YCL016C	YPL047W
YCL016C	YPL045W
YCL016C	YPL041C
YCL016C	YPL023C
YCL016C	YPL018W
YCL016C	YPL017C
YCL016C	YPL008W
YCL016C	YPL002C
YCL016C	YPR018W
YCL016C	YPR036W
YCL016C	YPR119W
YCL016C	YPR120C
YCL016C	YPR135W
YCL016C	YPR141C
YCL016C	YHL026C
YCL016C	YHL002W
YCL016C	YHR013C
YCL016C	YHR031C
YCL016C	YHR059W
YCL016C	YHR154W
